sy_snum,sy_pnum,discoverymethod,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_rade,pl_radeerr1,pl_radeerr2,pl_masse,pl_masseerr1,pl_masseerr2,pl_dens,pl_denserr1,pl_denserr2,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_insol,pl_insolerr1,pl_insolerr2,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_rad,st_raderr1,st_raderr2,st_mass,st_masserr1,st_masserr2,st_met,st_meterr1,st_meterr2,st_metlim,st_logg,st_loggerr1,st_loggerr2,st_age,st_ageerr1,st_ageerr2,st_agelim,st_dens,st_denserr1,st_denserr2,sy_dist,sy_disterr1,sy_disterr2
1,3,Transit,3.93072,8E-05,-6E-05,0.035,0.002,-0.002,1.217,0.084,-0.083,1.84,0.31,-0.31,5.6,1.7,-1.3,,,,12.6,1.1,-0.8,525,11,-9,0,M2.5 V,3505,51,-51,0.34,0.01,-0.01,0.34,0.01,-0.01,-0.12,0.16,-0.16,0,4.94,0.07,-0.07,,,,,13.6,1.4,-1.6,9.44181,0.00511,-0.00511
1,3,Radial Velocity,9.1247,0.0011,-0.001,0.061,0.004,-0.004,,,,,,,,,,,,,4.45,0.14,-0.14,401,11,-11,0,M2.5 V,3505,51,-51,0.34,0.01,-0.01,0.34,0.01,-0.01,-0.12,0.16,-0.16,0,4.94,0.07,-0.07,,,,,13.6,1.4,-1.6,9.44181,0.00511,-0.00511
1,3,Radial Velocity,55.661,0.055,-0.055,0.204,0.015,-0.015,,,,,,,,,,,,,0.38,0.01,-0.01,220,6,-6,0,M2.5 V,3505,51,-51,0.34,0.01,-0.01,0.34,0.01,-0.01,-0.12,0.16,-0.16,0,4.94,0.07,-0.07,,,,,13.6,1.4,-1.6,9.44181,0.00511,-0.00511
1,3,Radial Velocity,7.3705,0.0005,-0.0005,0.062,0.002,-0.002,,,,,,,,,,0.04,0.03,-0.03,,,,,,,,,,,,,,,0.48,,,,,,,,,,,,,,,,,9.06456,0.00367,-0.00367
1,3,Radial Velocity,5094.105,608.617,-608.617,4.819,0.417,-0.417,,,,,,,,,,0.12,0.07,-0.07,,,,,,,,,,,,,,,0.48,,,,,,,,,,,,,,,,,9.06456,0.00367,-0.00367
1,3,Radial Velocity,36.059,0.016,-0.016,0.178,0.006,-0.006,,,,,,,,,,0.07,0.05,-0.05,,,,,,,,,,,,,,,0.48,,,,,,,,,,,,,,,,,9.06456,0.00367,-0.00367
1,3,Radial Velocity,5.3686,0.0001,-0.0001,0.04061,3E-05,-3E-05,,,,,,,,,,0,0.03,-0.03,,,,,,,,,3396,157,-157,0.33,0.01,-0.01,0.31,0.02,-0.02,,,,,4.89,0,0,,,,,12.2238,0.3069,-0.3069,6.2981,0.002095,-0.002095
1,3,Radial Velocity,12.914,0.002,-0.002,0.0721,0.0003,-0.0003,,,,,,,,,,0,0.06,-0.06,,,,,,,,,3396,157,-157,0.33,0.01,-0.01,0.31,0.02,-0.02,,,,,4.89,0,0,,,,,12.2238,0.3069,-0.3069,6.2981,0.002095,-0.002095
1,3,Radial Velocity,3.149,0.0002,-0.0002,0.02815,6E-05,-6E-05,,,,,,,,,,0,0.06,-0.06,,,,,,,,,3396,157,-157,0.33,0.01,-0.01,0.31,0.02,-0.02,,,,,4.89,0,0,,,,,12.2238,0.3069,-0.3069,6.2981,0.002095,-0.002095
1,3,Transit,1.2089819,6.93E-06,-7.14E-06,0.0188,0.0002,-0.00014,1.577,0.027,-0.031,4.91,0.49,-0.49,6.93,0.82,-0.76,0,,,,,,,,,,,4340,40,-53,0.6,0.01,0,0.61,0.02,-0.01,-0.26,0.09,-0.09,0,4.66,0.01,-0.01,10,,,0,,,,29.661,0.0543,-0.0541
1,3,Transit,3.6480957,6.33E-05,-6.21E-05,0.03925,0.00042,-0.00029,1.241,0.024,-0.026,0.84,,,2.42,,,0,,,,,,,,,,,4340,40,-53,0.6,0.01,0,0.61,0.02,-0.01,-0.26,0.09,-0.09,0,4.66,0.01,-0.01,10,,,0,,,,29.661,0.0543,-0.0541
1,3,Transit,6.2014698,6.26E-05,-6.11E-05,0.05591,0.00059,-0.00041,2.022,0.046,-0.043,4.04,0.82,-0.84,2.69,0.58,-0.57,0,,,,,,,,,,,4340,40,-53,0.6,0.01,0,0.61,0.02,-0.01,-0.26,0.09,-0.09,0,4.66,0.01,-0.01,10,,,0,,,,29.661,0.0543,-0.0541
1,3,Radial Velocity,1613.74017306,4.33629764,-4.52954341,2.798425,0.124085,-0.134398,,,,1716.82279,463.72335,-272.06704,,,,0.390871,0.009924,-0.010087,,,,,,,,,,,,,,,1.12,0.15,-0.15,,,,,,,,,,,,,,,51.261,0.1351,-0.1343
1,3,Radial Velocity,223.95986342,0.67407597,-0.6462381,0.749283,0.033305,-0.035982,,,,,,,,,,0.233121,0.072248,-0.076677,,,,,,,,,,,,,,,1.12,0.15,-0.15,,,,,,,,,,,,,,,51.261,0.1351,-0.1343
1,3,Radial Velocity,14723.57452498,2801.31727946,-2758.84505345,12.245208,1.56481,-1.783519,,,,2446.83592,539.51056,-444.22444,,,,0.060812,0.028045,-0.021963,,,,,,,,,,,,,,,1.12,0.15,-0.15,,,,,,,,,,,,,,,51.261,0.1351,-0.1343
2,3,Radial Velocity,557.69994314,0.681314,-0.69344133,1.348279,0.054398,-0.058304,,,,,,,,,,0.4465,0.011451,-0.010814,,,,,,,,,,,,,,,1.05,0.13,-0.13,,,,,,,,,,,,,,,57.6207,0.1644,-0.1635
2,3,Radial Velocity,4.15466389,0.00042844,-0.00039984,0.051386,0.002072,-0.002227,,,,,,,,,,0.148622,0.140673,-0.093397,,,,,,,,,,,,,,,1.05,0.13,-0.13,,,,,,,,,,,,,,,57.6207,0.1644,-0.1635
2,3,Radial Velocity,2822.726978,15.02596432,-15.41723268,3.979432,0.160949,-0.172856,,,,2352.38976,224.43921,-213.34096,,,,0.114614,0.011955,-0.01249,,,,,,,,,,,,,,,1.05,0.13,-0.13,,,,,,,,,,,,,,,57.6207,0.1644,-0.1635
2,3,Radial Velocity,649,3,-3,1.44,0.005,-0.005,,,,,,,,,,0.33,0.03,-0.03,,,,,,,,G2 V,5799,19,-19,,,,0.95,,,-0.306,0.016,-0.016,0,4.39,0.05,-0.05,9.7,,,0,,,,51.4736,0.1491,-0.1483
2,3,Radial Velocity,3568,1084,-1084,4.49,0.92,-0.92,,,,,,,,,,0.49,0.22,-0.22,,,,,,,,G2 V,5799,19,-19,,,,0.95,,,-0.306,0.016,-0.016,0,4.39,0.05,-0.05,9.7,,,0,,,,51.4736,0.1491,-0.1483
2,3,Radial Velocity,5769,831,-831,6.15,0.59,-0.59,,,,,,,,,,0.61,0.04,-0.04,,,,,,,,G2 V,5805,15,-15,,,,0.93,,,-0.281,0.013,-0.013,0,4.41,0.04,-0.04,9.7,,,0,,,,51.2993,0.1684,-0.1673
1,3,Radial Velocity,11.57797,8E-05,-0.00013,0.0964,0.0028,-0.0028,1.664,0.043,-0.043,4.72,0.42,-0.42,5.62389,0.71677,-0.66163,0,,,111.6,7.3,-6.8,905,14,-14,0,,5664,61,-61,1.06,0.02,-0.02,0.87,0.04,-0.04,-0.24,0.05,-0.05,0,4.39,0.11,-0.11,12.3,1.2,-2.9,0,1.0348,0.0747,-0.0747,14.682,0.0199,-0.0198
1,3,Radial Velocity,27.59221,0.00011,-0.00011,0.1721,0.005,-0.005,2.916,0.075,-0.073,11.24,0.65,-0.63,2.49767,0.24811,-0.22606,0,,,35.1,2.3,-2.1,677,11,-11,0,,5664,61,-61,1.06,0.02,-0.02,0.87,0.04,-0.04,-0.24,0.05,-0.05,0,4.39,0.11,-0.11,12.3,1.2,-2.9,0,1.0348,0.0747,-0.0747,14.682,0.0199,-0.0198
1,3,Radial Velocity,107.245,0.05,-0.05,0.425,0.012,-0.012,2.562,0.088,-0.079,8.82,0.93,-0.92,2.87811,0.43006,-0.39698,0,,,5.74,0.38,-0.35,431,7,-7,0,,5664,61,-61,1.06,0.02,-0.02,0.87,0.04,-0.04,-0.24,0.05,-0.05,0,4.39,0.11,-0.11,12.3,1.2,-2.9,0,1.0348,0.0747,-0.0747,14.682,0.0199,-0.0198
2,3,Radial Velocity,108.45298959,0.0902102,-0.08819146,0.474065,0.021364,-0.023181,,,,,,,,,,0.129711,0.102945,-0.084512,,,,,,,,,,,,,,,1.21,0.17,-0.17,,,,,,,,,,,,,,,26.1853,0.0449,-0.0446
2,3,Radial Velocity,351.43394308,0.3745994,-0.37770142,1.038376,0.04682,-0.050864,,,,,,,,,,0.157528,0.033113,-0.030212,,,,,,,,,,,,,,,1.21,0.17,-0.17,,,,,,,,,,,,,,,26.1853,0.0449,-0.0446
2,3,Radial Velocity,10159.64279484,380.84010124,-321.75084234,9.815941,0.509072,-0.52658,,,,3521.33769,348.33401,-350.60553,,,,0.276797,0.026498,-0.027358,,,,,,,,,,,,,,,1.21,0.17,-0.17,,,,,,,,,,,,,,,26.1853,0.0449,-0.0446
1,3,Radial Velocity,7.29902668,0.00032986,-0.00031395,0.068049,0.002548,-0.002723,,,,,,,,,,0.065355,0.052944,-0.037323,,,,,,,,,,,,,,,0.79,0.09,-0.09,,,,,,,,,,,,,,,17.9412,0.0084,-0.0084
1,3,Radial Velocity,15.27017677,0.00139832,-0.00117176,0.111312,0.00417,-0.004452,,,,,,,,,,0.511322,0.036998,-0.029367,,,,,,,,,,,,,,,0.79,0.09,-0.09,,,,,,,,,,,,,,,17.9412,0.0084,-0.0084
1,3,Radial Velocity,40654.64809444,3874.17546014,-4234.02732733,21.349779,1.585975,-1.647346,,,,8680.48112,1175.46582,-1066.02506,,,,0.151517,0.059617,-0.046811,,,,,,,,,,,,,,,0.79,0.09,-0.09,,,,,,,,,,,,,,,17.9412,0.0084,-0.0084
1,3,Radial Velocity,9.3743,0.0019,-0.0019,0.08,0,0,,,,,,,,,,0.4,0.06,-0.06,,,,,,,,,4918,15,-15,0.79,0.01,-0.01,0.63,0.07,-0.07,0.38,,,0,4.45,0.04,-0.04,,,,,,,,26.8762,0.0225,-0.0225
1,3,Radial Velocity,962,15,-15,1.76,,,,,,,,,,,,0.28,0.02,-0.02,,,,,,,,K3 IV,4962,134,-134,,,,0.78,,,0.33,0.13,-0.13,0,4.37,0.26,-0.26,,,,,,,,26.8762,0.0225,-0.0225
1,3,Radial Velocity,2172,158,-158,3,,,,,,,,,,,,0.48,0.05,-0.05,,,,,,,,K3 IV,4962,134,-134,,,,0.78,,,0.33,0.13,-0.13,0,4.37,0.26,-0.26,,,,,,,,26.8762,0.0225,-0.0225
1,3,Radial Velocity,2041.11538546,1.68087974,-1.86675048,3.183074,0.131789,-0.141773,,,,1553.54852,323.15446,-183.94999,,,,0.099741,0.003276,-0.003248,,,,,,,,,,,,,,,1.03,0.13,-0.13,,,,,,,,,,,,,,,47.7945,0.1455,-0.1446
1,3,Radial Velocity,34.95875432,0.0105042,-0.01155707,0.211213,0.008747,-0.009415,,,,,,,,,,0.059476,0.051194,-0.041373,,,,,,,,,,,,,,,1.03,0.13,-0.13,,,,,,,,,,,,,,,47.7945,0.1455,-0.1446
1,3,Radial Velocity,7325.64666214,399.88029006,-369.05891913,7.444845,0.412028,-0.414738,,,,4841.00771,1581.16369,-1620.24468,,,,0.253187,0.071476,-0.064616,,,,,,,,,,,,,,,1.03,0.13,-0.13,,,,,,,,,,,,,,,47.7945,0.1455,-0.1446
1,3,Radial Velocity,18.01938802,0.00024294,-0.00027349,0.125367,0.004822,-0.005162,,,,,,,,,,0.046978,0.011623,-0.011408,,,,,,,,,,,,,,,0.81,0.1,-0.1,,,,,,,,,,,,,,,43.8214,0.0593,-0.0591
1,3,Radial Velocity,36.07,0.26,-0.09,0.198,0.001,-0.001,,,,,,,,,,0.015,0.02,-0.002,,,,,,,,K2 V,,,,,,,0.8,,,0.3,0.07,-0.07,0,,,,,,,,,,,43.8214,0.0593,-0.0591
1,3,Radial Velocity,5019.54243994,32.59358957,-31.12556832,5.359964,0.207468,-0.221374,,,,2155.40718,221.84567,-204.1621,,,,0.342834,0.0312,-0.026394,,,,,,,,,,,,,,,0.81,0.1,-0.1,,,,,,,,,,,,,,,43.8214,0.0593,-0.0591
1,3,Transit,22.89104,0.00035,-0.00036,0.1357,0.0034,-0.0034,2.199,0.098,-0.1,18.496,9.12,-7.609,,,,0.3307,,,,,,881,8,-8,0,F8/G0 V,6120,50,-50,1.45,0.04,-0.04,1.26,0.08,-0.08,0,0.1,-0.1,0,4.13,0.1,-0.1,1.1,0.1,-0.1,0,,,,139.611,0.429,-0.427
1,3,Transit,56.00819,0.00194,-0.00202,0.308,0.011,-0.011,4.23,0.11,-0.11,7.943,4.227,-3.046,,,,0.1203,,,,,,585,9,-8,0,F8/G0 V,6120,50,-50,1.45,0.04,-0.04,1.26,0.08,-0.08,0,0.1,-0.1,0,4.13,0.1,-0.1,1.1,0.1,-0.1,0,,,,139.611,0.429,-0.427
1,3,Transit,84.25999,0.00744,-0.00662,0.411,0.016,-0.016,3.25,0.11,-0.11,5.681,2.738,-2.11,,,,0.0864,,,,,,506,9,-8,0,F8/G0 V,6120,50,-50,1.45,0.04,-0.04,1.26,0.08,-0.08,0,0.1,-0.1,0,4.13,0.1,-0.1,1.1,0.1,-0.1,0,,,,139.611,0.429,-0.427
1,3,Radial Velocity,16.5535,0.0034,-0.0035,0.1254,0.0041,-0.0045,,,,,,,,,,0.1,0.05,-0.05,,,,,,,,G2 V,5898,13,-13,,,,0.96,,,-0.17,0.01,-0.01,0,4.45,0.02,-0.02,,,,,,,,38.4473,0.0408,-0.0408
1,3,Radial Velocity,51.2053,0.0373,-0.0368,0.2663,0.0088,-0.0095,,,,,,,,,,0.04,0.05,-0.03,,,,,,,,G2 V,5898,13,-13,,,,0.96,,,-0.17,0.01,-0.01,0,4.45,0.02,-0.02,,,,,,,,38.4473,0.0408,-0.0408
1,3,Radial Velocity,271.6737,2.1135,-2.2471,0.8098,0.0273,-0.0293,,,,,,,,,,0.24,0.13,-0.13,,,,,,,,G2 V,5898,13,-13,,,,0.96,,,-0.17,0.01,-0.01,0,4.45,0.02,-0.02,,,,,,,,38.4473,0.0408,-0.0408
1,3,Radial Velocity,8.509,0.045,-0.045,0.07757,0.00027,-0.00027,,,,,,,,,,0.36,,,88.9,6.2,-6.2,,,,,K0 V,5261,60,-60,0.86,0.04,-0.04,0.86,0.03,-0.03,0.04,0.05,-0.05,0,4.47,0.05,-0.05,,,,,1.902,0.092,-0.092,47.2899,0.1485,-0.1475
1,3,Radial Velocity,330,0.4,-0.4,1.074,0.007,-0.007,,,,,,,,,,0.049,0.032,-0.03,,,,,,,,K0 III,5025.4,23.6,-15.5,4.17,0.03,-0.07,1.52,0.03,-0.03,0.06,0.01,-0.01,0,3.38,0.02,0,2.72,0.14,-0.13,0,,,,121.375,0.5845,-0.5845
1,3,Radial Velocity,810.2,3.8,-4.2,1.955,0.016,-0.012,,,,,,,,,,0.081,0.055,-0.047,,,,,,,,K0 III,5025.4,23.6,-15.5,4.17,0.03,-0.07,1.52,0.03,-0.03,0.06,0.01,-0.01,0,3.38,0.02,0,2.72,0.14,-0.13,0,,,,121.375,0.5845,-0.5845
1,3,Radial Velocity,89.9,0.1,-0.1,0.452,0.003,-0.003,,,,,,,,,,0.191,0.14,-0.128,,,,,,,,K0 III,5025.4,23.6,-15.5,4.17,0.03,-0.07,1.52,0.03,-0.03,0.06,0.01,-0.01,0,3.38,0.02,0,2.72,0.14,-0.13,0,,,,121.375,0.5845,-0.5845
1,3,Radial Velocity,154.378,0.089,-0.089,0.53364,0.0002,-0.0002,,,,,,,,,,0.054,0.028,-0.028,,,,,,,,G4 V,,,,,,,0.85,,,-0.44,,,0,,,,,,,,,,,31.6634,0.076,-0.0757
1,3,Radial Velocity,885.5,5.1,-5.1,1.71,0.0065,-0.0065,,,,,,,,,,0.125,0.055,-0.055,,,,,,,,G4 V,,,,,,,0.85,,,-0.44,,,0,,,,,,,,,,,31.6634,0.076,-0.0757
1,3,Radial Velocity,1862,38,-38,2.807,0.038,-0.038,,,,,,,,,,0.16,0.14,-0.14,,,,,,,,G4 V,,,,,,,0.85,,,-0.44,,,0,,,,,,,,,,,31.6634,0.076,-0.0757
1,3,Radial Velocity,2088.75851193,0.40895569,-0.42232005,3.309065,0.135973,-0.146158,,,,3889.98524,406.0276,-412.6993,,,,0.642306,0.000664,-0.000643,,,,,,,,,,,,,,,1.1,0.14,-0.14,,,,,,,,,,,,,,,18.2702,0.0226,-0.0226
1,3,Radial Velocity,5.6368,0.0004,-0.0004,0.056,0.001,-0.001,,,,,,,,,,0.207,,,,,,,,,,K0 V,5205,23,-23,,,,0.67,0.04,-0.04,-0.61,0.02,-0.02,0,4.53,0.05,-0.05,10,3,-3,0,,,,26.4131,0.0265,-0.0265
1,3,Radial Velocity,14.03,0.003,-0.003,0.103,0.002,-0.002,,,,,,,,,,0.154,,,,,,,,,,K0 V,5205,23,-23,,,,0.67,0.04,-0.04,-0.61,0.02,-0.02,0,4.53,0.05,-0.05,10,3,-3,0,,,,26.4131,0.0265,-0.0265
1,3,Radial Velocity,33.91,0.03,-0.03,0.185,0.0033,-0.0033,,,,,,,,,,0.333,,,,,,,,,,K0 V,5205,23,-23,,,,0.67,0.04,-0.04,-0.61,0.02,-0.02,0,4.53,0.05,-0.05,10,3,-3,0,,,,26.4131,0.0265,-0.0265
1,3,Radial Velocity,5.39792,0.00025,-0.00025,0.06,0,0,,,,,,,,,,0.06,0.05,-0.05,,,,,,,,,5131,14,-14,0.78,0.01,-0.01,0.65,0.05,-0.05,-0.21,,,0,4.46,0.03,-0.03,,,,,,,,16.9922,0.0072,-0.0072
1,3,Radial Velocity,15.299,0.0032,-0.0033,0.1134,0.0013,-0.0014,,,,,,,,,,0.098,0.096,-0.069,28.35,0.92,-0.89,584,5,-5,0,K0.5 V,5075,83,-83,0.78,0.03,-0.03,0.83,0.02,-0.04,-0.15,0.03,-0.03,0,4.59,0.02,-0.03,,,,,,,,16.9922,0.0072,-0.0072
1,3,Radial Velocity,24.451,0.015,-0.017,0.1551,0.0018,-0.0019,,,,,,,,,,0.21,0.13,-0.12,15.17,0.49,-0.48,499,4,-4,0,K0.5 V,5075,83,-83,0.78,0.03,-0.03,0.83,0.02,-0.04,-0.15,0.03,-0.03,0,4.59,0.02,-0.03,,,,,,,,16.9922,0.0072,-0.0072
1,3,Radial Velocity,7.3426,0.0012,-0.0012,0.0756,0.0013,-0.0013,,,,,,,,,,0.295,,,,,,,,,,G2/G3 V,5977,18,-18,,,,1.04,0.01,-0.01,0.02,0.01,-0.01,0,4.42,0.02,-0.02,3.3,1.3,-1.3,0,,,,43.3475,0.0649,-0.0648
1,3,Radial Velocity,13.18,0.003,-0.003,0.112,0.002,-0.002,,,,,,,,,,0.2,,,,,,,,,,G2/G3 V,5977,18,-18,,,,1.04,0.01,-0.01,0.02,0.01,-0.01,0,4.42,0.02,-0.02,3.3,1.3,-1.3,0,,,,43.3475,0.0649,-0.0648
1,3,Radial Velocity,45.85,0.05,-0.05,0.2565,0.0043,-0.0043,,,,,,,,,,0.09,0.15,-0.05,,,,,,,,G2/G3 V,5977,18,-18,,,,1.04,0.01,-0.01,0.02,0.01,-0.01,0,4.42,0.02,-0.02,3.3,1.3,-1.3,0,,,,43.3475,0.0649,-0.0648
1,3,Radial Velocity,8.1245,0.0006,-0.0006,0.0777,0.0013,-0.0013,,,,,,,,,,0.138,,,,,,,,,,G0 V,5845,13,-13,,,,0.89,0.01,-0.01,-0.18,0.01,-0.01,0,4.39,0.02,-0.02,8.6,0.7,-0.7,0,,,,25.4111,0.0284,-0.0283
1,3,Radial Velocity,19.88,0.01,-0.01,0.141,0.002,-0.002,,,,,,,,,,0.293,,,,,,,,,,G0 V,5845,13,-13,,,,0.89,0.01,-0.01,-0.18,0.01,-0.01,0,4.39,0.02,-0.02,8.6,0.7,-0.7,0,,,,25.4111,0.0284,-0.0283
1,3,Radial Velocity,103.5,0.1,-0.1,0.424,0.007,-0.007,,,,,,,,,,0.27,0.08,-0.08,,,,,,,,G0 V,5845,13,-13,,,,0.89,0.01,-0.01,-0.18,0.01,-0.01,0,4.39,0.02,-0.02,8.6,0.7,-0.7,0,,,,25.4111,0.0284,-0.0283
1,3,Radial Velocity,6.673892,8E-06,-8E-06,0.0696,0.0044,-0.0044,,,,,,,,,,0.14399,0.00087,-0.00087,,,,,,,,G5,5544,,,1.07,0.08,-0.08,1.01,0.19,-0.19,0.24,,,0,,,,5.84,2.42,-2.42,0,,,,50.48,0.1156,-0.1151
1,3,Radial Velocity,147.747,0.029,-0.029,0.549,0.034,-0.034,,,,,,,,,,0.1566,0.0099,-0.0099,,,,,,,,G5,5544,,,1.07,0.08,-0.08,1.01,0.19,-0.19,0.24,,,0,,,,5.84,2.42,-2.42,0,,,,50.48,0.1156,-0.1151
1,3,Radial Velocity,981.8,6.9,-6.9,1.94,0.13,-0.13,,,,,,,,,,0.185,0.035,-0.035,,,,,,,,G5,5544,,,1.07,0.08,-0.08,1.01,0.19,-0.19,0.24,,,0,,,,5.84,2.42,-2.42,0,,,,50.48,0.1156,-0.1151
1,3,Radial Velocity,8.1352,0.004,-0.004,0.07,0,0,,,,,,,,,,0.19,0.1,-0.1,,,,,,,,,4510,136,-136,0.78,0.05,-0.05,0.29,0.3,-0.3,0.01,,,0,4.11,0.46,-0.46,,,,,,,,25.8618,0.0337,-0.0335
2,3,Transit,3.58599,0.00015,-0.00015,0.048,0.001,-0.0011,2.085,0.068,-0.064,,,,,,,0.3,,,989.7,62.5,-55.8,1572,22,-19,0,,6201,50,-50,1.31,0.02,-0.02,1.15,0.07,-0.08,-0.14,0.08,-0.08,0,4.26,0.03,-0.04,,,,,0.717,0.064,-0.063,31.964,0.0722,-0.072
2,3,Transit,5.97293,0.0006,-0.00053,0.0674,0.0014,-0.0016,1.939,0.069,-0.069,,,,,,,0.19,,,512,29,-26,1326,18,-16,0,,6201,50,-50,1.31,0.02,-0.02,1.15,0.07,-0.08,-0.14,0.08,-0.08,0,4.26,0.03,-0.04,,,,,0.717,0.064,-0.063,31.964,0.0722,-0.072
2,3,Transit,11.23,0.0011,-0.001,0.1027,0.0022,-0.0025,2.164,0.086,-0.083,,,,,,,0.28,,,217,13,-12,1075,15,-13,0,,6201,50,-50,1.31,0.02,-0.02,1.15,0.07,-0.08,-0.14,0.08,-0.08,0,4.26,0.03,-0.04,,,,,0.717,0.064,-0.063,31.964,0.0722,-0.072
2,3,Transit,4.38395,0.0008,-0.0008,0.0454,0.0014,-0.0014,1.33,0.19,-0.18,,,,,,,,,,48.8,11,-11,,,,,,4079,70,-70,0.63,0.06,-0.06,0.65,0.06,-0.06,-0.11,0.12,-0.12,0,4.65,0.05,-0.05,,,,,,,,124.458,0.626,-0.619
2,3,Transit,6.9226,0.0007,-0.0007,0.0616,0.0019,-0.0019,1.73,0.24,-0.21,,,,,,,,,,26.5,6,-6,,,,,,4079,70,-70,0.63,0.06,-0.06,0.65,0.06,-0.06,-0.11,0.12,-0.12,0,4.65,0.05,-0.05,,,,,,,,124.458,0.626,-0.619
2,3,Transit,9.7579,0.001,-0.001,0.0774,0.0024,-0.0024,1.64,0.24,-0.21,,,,,,,,,,16.8,3.8,-3.8,,,,,,4079,70,-70,0.63,0.06,-0.06,0.65,0.06,-0.06,-0.11,0.12,-0.12,0,4.65,0.05,-0.05,,,,,,,,124.458,0.626,-0.619
1,3,Transit,6.342,0.002,-0.002,0.0562,0.0013,-0.0014,1.8,0.2,-0.1,,,,,,,,,,,,,708,38,-31,0,,4258,150,-150,0.58,0.06,-0.03,0.65,0.06,-0.03,-0.3,0.2,-0.2,0,4.6,0.3,-0.3,,,,,,,,72.7998,0.2864,-0.2841
1,3,Transit,13.85,0.006,-0.006,0.0946,0.0031,-0.003,2.6,0.7,-0.2,,,,,,,,,,,,,583,52,-35,0,,4258,150,-150,0.58,0.06,-0.03,0.65,0.06,-0.03,-0.3,0.2,-0.2,0,4.6,0.3,-0.3,,,,,,,,72.7998,0.2864,-0.2841
1,3,Transit,40.718,0.005,-0.005,0.1937,0.0064,-0.0059,1.9,0.7,-0.2,,,,,,,,,,,,,381,47,-25,0,,4258,150,-150,0.58,0.06,-0.03,0.65,0.06,-0.03,-0.3,0.2,-0.2,0,4.6,0.3,-0.3,,,,,,,,72.7998,0.2864,-0.2841
1,3,Transit,7.6188,0.00087,-0.00087,0.0667,0.0011,-0.0011,2.02,0.24,-0.24,,,,,,,,,,44.5,5.2,-5.2,658,19,-19,0,K3 V,4742,60,-60,0.66,0.03,-0.03,0.68,0.03,-0.03,-0.33,0.04,-0.04,0,4.51,0.1,-0.1,,,,,,,,334.967,4.1785,-4.1785
1,3,Transit,19.07863,0.00327,-0.00327,0.1229,0.0021,-0.0021,2.54,1.12,-0.47,,,,,,,,,,13.1,1.5,-1.5,485,14,-14,0,K3 V,4742,60,-60,0.66,0.03,-0.03,0.68,0.03,-0.03,-0.33,0.04,-0.04,0,4.51,0.1,-0.1,,,,,,,,334.967,4.1785,-4.1785
1,3,Transit,2.4675,4E-05,-4E-05,0.03308,0.0001,-9E-05,1.343,0.018,-0.016,11.26,,,26.26,,,0.079,0.048,-0.029,,,,1121,10,-9,0,,5033,41,-35,0.71,0.01,-0.01,0.79,0.01,-0.01,-0.09,0.03,-0.03,0,4.64,0.01,-0.01,,,,,3.1721,0.0564,-0.0423,67.5062,0.2799,-0.2775
1,3,Transit,7.06005,0.00024,-0.00027,0.06666,0.0002,-0.00018,1.281,0.022,-0.021,12.81,,,33.91,,,0.2002,,,,,,790,7,-6,0,,5033,41,-35,0.71,0.01,-0.01,0.79,0.01,-0.01,-0.09,0.03,-0.03,0,4.64,0.01,-0.01,,,,,3.1721,0.0564,-0.0423,67.5062,0.2799,-0.2775
1,3,Transit,24.3645,0.00068,-0.00068,0.15224,0.00046,-0.00042,2.358,0.043,-0.036,21.14,,,8.85,,,0.1999,,,,,,523,5,-4,0,,5033,41,-35,0.71,0.01,-0.01,0.79,0.01,-0.01,-0.09,0.03,-0.03,0,4.64,0.01,-0.01,,,,,3.1721,0.0564,-0.0423,67.5062,0.2799,-0.2775
1,3,Transit,5.24,0.001,-0.001,0.0441,0.0008,-0.0008,1.1,0.1,-0.1,,,,,,,,,,,,,502,22,-18,0,M3.0 V,3420,18,-18,0.36,0.01,-0.01,0.4,0.01,-0.01,-0.1,0.1,-0.1,0,4.9,0.1,-0.1,,,,,,,,31.0849,0.0831,-0.0826
1,3,Transit,7.775,0.001,-0.001,0.0576,0.0009,-0.0009,1,0.1,-0.1,,,,,,,,,,,,,427,24,-19,0,M3.0 V,3420,18,-18,0.36,0.01,-0.01,0.4,0.01,-0.01,-0.1,0.1,-0.1,0,4.9,0.1,-0.1,,,,,,,,31.0849,0.0831,-0.0826
1,3,Transit,10.115,0.001,-0.001,0.0685,0.0012,-0.0012,1.1,0.1,-0.1,,,,,,,,,,,,,399,18,-15,0,M3.0 V,3420,18,-18,0.36,0.01,-0.01,0.4,0.01,-0.01,-0.1,0.1,-0.1,0,4.9,0.1,-0.1,,,,,,,,31.0849,0.0831,-0.0826
1,3,Transit,4.44117,0.00075,-0.00075,0.0511,0.0009,-0.0009,1.61,0.17,-0.17,,,,,,,,,,213.3,27.8,-27.8,974,32,-32,0,G3 V,5413,60,-60,0.85,0.04,-0.04,0.9,0.05,-0.05,-0.03,0.04,-0.04,0,4.52,0.1,-0.1,,,,,,,,179.943,1.603,-1.575
