sy_snum,sy_pnum,discoverymethod,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_masse,pl_masseerr1,pl_masseerr2,pl_masselim,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_age,st_ageerr1,st_ageerr2,st_agelim,st_dens,st_denserr1,st_denserr2,st_denslim,sy_dist,sy_disterr1,sy_disterr2
1,2,Radial Velocity,1634,13,-14,2.36,0.04,-0.04,0,,,,,,,,,,,,,0.05,0.05,-0.03,0,,,,,,,,,0,,4550,110,-110,0,0.64,0.02,-0.02,0,0.65,0.03,-0.03,0,-0.35,0.15,-0.15,0,4.64,0.03,-0.03,0,7.4,4.5,-4.9,0,3.53,0.34,-0.28,0,27.1665,0.0346,-0.0346
1,2,Radial Velocity,74.2,0.06,-0.08,0.3,0.01,-0.01,0,,,,,,,,,,,,,0.4,0.13,-0.15,0,,,,,,,,,0,,4550,110,-110,0,0.64,0.02,-0.02,0,0.65,0.03,-0.03,0,-0.35,0.15,-0.15,0,4.64,0.03,-0.03,0,7.4,4.5,-4.9,0,3.53,0.34,-0.28,0,27.1665,0.0346,-0.0346
1,2,Transit,9.24285,0.0003,-0.0003,0.09,0.002,-0.002,0,,,,,1366.669,63.566,-63.566,0,,,,,0.59,0.02,-0.02,0,,,,,,,,,0,,,,,,,,,,1.14,0.08,-0.08,0,,,,,,,,,,,,,,,,,844.061,24.171,-22.883
1,2,Radial Velocity,1675,19,-17,2.9,0.07,-0.07,0,,,,,,,,,,,,,0.6,0.03,-0.03,0,,,,,,,,,0,,,,,,,,,,1.14,0.08,-0.08,0,,,,,,,,,,,,,,,,,844.061,24.171,-22.883
1,2,Transit,5.1134,0.0006,-0.0006,0.056,0.002,-0.002,0,3.7,0.4,-0.4,0,5.7,,,1,0.9,,,1,0,,,0,,,,,1070,140,-140,0,0,K1 V,4950,150,-150,0,0.86,0.09,-0.09,0,0.91,0.09,-0.09,0,0.3,0.15,-0.15,0,4.55,0.15,-0.15,0,11,,,0,,,,,591.555,16.043,-15.232
1,2,Transit,11.759,0.0063,-0.0063,0.098,0.003,-0.003,0,5,0.5,-0.5,0,28,11,-11,0,1.3,0.5,-0.4,0,0,,,0,,,,,850,80,-80,0,0,K1 V,4950,150,-150,0,0.86,0.09,-0.09,0,0.91,0.09,-0.09,0,0.3,0.15,-0.15,0,4.55,0.15,-0.15,0,11,,,0,,,,,591.555,16.043,-15.232
1,2,Transit,13.603,0.0013,-0.0013,0.098,0.004,-0.004,0,2.586,0.126,-0.126,0,,,,,,,,,0.2,0.2,-0.2,0,,,,,536,18,-18,0,0,K3,4684,79,-79,0,0.67,0.02,-0.02,0,0.69,0.04,-0.04,0,-0.137,0.127,-0.127,0,4.62,0.02,-0.02,0,,,,,3.19,0.256,-0.25,0,336.25,4.743,-4.615
1,2,Transit,65.55,0.0089,-0.0089,0.28,0.006,-0.006,0,2.69,0.146,-0.146,0,,,,,,,,,0.2,0.2,-0.2,0,,,,,316,10,-10,0,0,K3,4684,79,-79,0,0.67,0.02,-0.02,0,0.69,0.04,-0.04,0,-0.137,0.127,-0.127,0,4.62,0.02,-0.02,0,,,,,3.19,0.256,-0.25,0,336.25,4.743,-4.615
1,2,Radial Velocity,2.30538,0.00031,-0.00031,0.02279,0.00061,-0.00061,0,,,,,,,,,,,,,,,,,20.5,1.1,-1.1,0,587,16,-16,0,0,M4.0 V,3326,54,-54,0,0.3,0.01,-0.01,0,0.3,0.02,-0.02,0,0.1,0.19,-0.19,0,4.85,0.06,-0.06,0,,,,,,,,,16.009,0.0104,-0.0103
1,2,Radial Velocity,8.0518,0.0034,-0.0034,0.0525,0.0014,-0.0014,0,,,,,,,,,,,,,,,,,3.87,0.21,-0.21,0,387,11,-11,0,0,M4.0 V,3326,54,-54,0,0.3,0.01,-0.01,0,0.3,0.02,-0.02,0,0.1,0.19,-0.19,0,4.85,0.06,-0.06,0,,,,,,,,,16.009,0.0104,-0.0103
1,2,Transit,1.628931,2.7E-05,-2.7E-05,0.0153,0.0005,-0.0005,0,1.13,0.056,-0.056,0,1.66,0.23,-0.23,0,6.3,1.3,-1.3,0,0.22,,,0,,,,,529,9,-9,0,0,,3270,140,-140,0,0.21,0.01,-0.01,0,0.18,0.02,-0.02,0,,,,,,,,,,,,,,,,,12.613,0.007,-0.007
1,2,Radial Velocity,8.929,0.01,-0.01,0.0476,0.0017,-0.0017,0,,,,,,,,,,,,,0.27,,,1,,,,,300,5,-5,0,0,,3270,140,-140,0,0.21,0.01,-0.01,0,0.18,0.02,-0.02,0,,,,,,,,,,,,,,,,,12.613,0.007,-0.007
1,2,Radial Velocity,41.38,0.002,-0.001,0.166,0.001,-0.001,0,,,,,,,,,,,,,0.38,0.01,-0.012,0,,,,,,,,,0,,3287,157,-157,0,0.36,0.01,-0.01,0,0.34,0.02,-0.02,0,,,,,4.87,0,0,0,,,,,10.5255,0.314,-0.314,0,11.0143,0.0064,-0.0065
1,2,Radial Velocity,532.58,4.14,-2.52,0.912,0.005,-0.002,0,,,,,,,,,,,,,0.342,0.05,-0.062,0,,,,,,,,,0,,3287,157,-157,0,0.36,0.01,-0.01,0,0.34,0.02,-0.02,0,,,,,4.87,0,0,0,,,,,10.5255,0.314,-0.314,0,11.0143,0.0064,-0.0065
1,2,Transit,35.61253,0.0006,-0.00062,0.1915,0.0058,-0.0063,0,2.61,0.17,-0.16,0,22.7,2.2,-1.9,0,7,1.6,-1.3,0,0.188,0.076,-0.078,0,,,,,422,15,-14,0,0,K4.5,4640,100,-100,0,0.69,0.03,-0.03,0,0.73,0.07,-0.07,0,0.003,0.06,-0.06,0,4.61,0.05,-0.06,0,3.8,3.7,-3.7,0,3.03,0.5,-0.47,0,16.32,0.0071,-0.0071
2,2,Radial Velocity,11.4407,0.0017,-0.0016,0.072,0.003,-0.004,0,,,,,,,,,,,,,0.094,0.091,-0.065,0,,,,,,,,,0,M1,3607,68,-68,0,0.38,0.05,-0.05,0,0.38,0.05,-0.05,0,-0.34,0.09,-0.09,0,4.87,0.04,-0.04,0,,,,,,,,,3.56228,0.00055,-0.00055
2,2,Radial Velocity,7600,2200,-1700,5.4,1,-0.9,0,,,,,,,,,,,,,0.27,0.28,-0.19,0,,,,,,,,,0,M1,3607,68,-68,0,0.38,0.05,-0.05,0,0.38,0.05,-0.05,0,-0.34,0.09,-0.09,0,4.87,0.04,-0.04,0,,,,,,,,,3.56228,0.00055,-0.00055
1,2,Radial Velocity,2.38128933,0.00015048,-0.00013443,0.034411,0.00144,-0.001553,0,,,,,,,,,,,,,0.239302,0.074628,-0.058434,0,,,,,,,,,0,,,,,,,,,,0.96,0.12,-0.12,0,,,,,,,,,,,,,,,,,37.0788,0.0647,-0.0644
1,2,Radial Velocity,25533.11353048,2549.01187087,-2322.57167558,16.763449,1.295117,-1.330307,0,,,,,4067.84698,748.29814,-677.89003,0,,,,,0.040554,0.002825,-0.00766,0,,,,,,,,,0,,,,,,,,,,0.96,0.12,-0.12,0,,,,,,,,,,,,,,,,,37.0788,0.0647,-0.0644
2,2,Radial Velocity,121.93267601,0.06708474,-0.08157952,0.384214,0.005101,-0.005177,0,,,,,,,,,,,,,0.365639,0.065045,-0.062648,0,,,,,,,,,0,,,,,,,,,,0.51,0.02,-0.02,0,,,,,,,,,,,,,,,,,5.75624,0.001525,-0.001525
2,2,Radial Velocity,579.47494672,1.67941947,-1.41413562,1.086215,0.014571,-0.014723,0,,,,,,,,,,,,,0.403522,0.104547,-0.124334,0,,,,,,,,,0,,,,,,,,,,0.51,0.02,-0.02,0,,,,,,,,,,,,,,,,,5.75624,0.001525,-0.001525
1,2,Radial Velocity,18.6498,0.0059,-0.0052,0.091101,1.9E-05,-1.7E-05,0,,,,,,,,,,,,,0.1,0.09,-0.07,0,1.06,,,0,,,,,0,M3.5,3382,49,-49,0,0.29,0.03,-0.03,0,0.29,,,0,0.09,0.17,-0.17,0,,,,,,,,,,,,,5.921535,0.0206332,-0.0206332
1,2,Radial Velocity,4.7234,0.0004,-0.0004,0.036467,2E-06,-2E-06,0,,,,,,,,,,,,,0.17,0.13,-0.12,0,6.66,,,0,,,,,0,M3.5,3382,49,-49,0,0.29,0.03,-0.03,0,0.29,,,0,0.09,0.17,-0.17,0,,,,,,,,,,,,,5.921535,0.0206332,-0.0206332
1,2,Radial Velocity,695.66,0.355,-0.355,1.151,0.018,-0.018,0,,,,,,,,,,,,,0.07,0.01,-0.01,0,,,,,,,,,0,,,,,,,,,,0.42,0.02,-0.02,0,,,,,,,,,,,,,,,,,15.1968,0.013,-0.0129
1,2,Radial Velocity,6739.323,143.106,-143.106,5.23,0.111,-0.111,0,,,,,,,,,,,,,0.17,0.02,-0.02,0,,,,,,,,,0,,,,,,,,,,0.42,0.02,-0.02,0,,,,,,,,,,,,,,,,,15.1968,0.013,-0.0129
1,2,Radial Velocity,5.3636,0.0007,-0.0007,0.03282,0.00054,-0.00056,0,,,,,,,,,,,,,0.23,0.11,-0.11,0,2.58,,,0,,,,,0,M4,3159,49,-49,0,0.12,0.03,-0.03,0,0.16,,,0,-0.27,0.09,-0.09,0,,,,,,,,,,,,,5.37484,0.00172,-0.00172
1,2,Radial Velocity,40.54,0.21,-0.19,0.1264,0.0021,-0.0022,0,,,,,,,,,,,,,0.17,0.21,-0.12,0,0.17,,,0,,,,,0,M4,3159,49,-49,0,0.12,0.03,-0.03,0,0.16,,,0,-0.27,0.09,-0.09,0,,,,,,,,,,,,,5.37484,0.00172,-0.00172
2,2,Transit,1.1980035,1.8E-06,-1.9E-06,0.01589,0.00062,-0.00062,0,1.264,0.05,-0.049,0,1.86,0.3,-0.3,0,5.03,1.07,-0.93,0,0,,,0,59.4,5,-4.5,0,773,16,-15,0,0,,3347,54,-54,0,0.36,0.01,-0.01,0,0.36,0.02,-0.02,0,0.11,0.19,-0.19,0,4.81,0.06,-0.06,0,,,,,10.93,0.66,-0.69,0,27.3644,0.0376,-0.0376
2,2,Radial Velocity,15.509,0.033,-0.033,0.0876,0.0035,-0.0034,0,,,,,,,,,,,,,0,,,0,1.95,0.17,-0.15,0,329,7,-6,0,0,,3347,54,-54,0,0.36,0.01,-0.01,0,0.36,0.02,-0.02,0,0.11,0.19,-0.19,0,4.81,0.06,-0.06,0,,,,,10.93,0.66,-0.69,0,27.3644,0.0376,-0.0376
1,2,Radial Velocity,203.69,0.09,-0.02,0.337,0.001,-0.001,0,,,,,,,,,,,,,0.44,0.01,-0.01,0,,,,,,,,,0,M5.5 V,3081,51,-51,0,0.14,0.01,-0.01,0,0.12,0.01,-0.01,0,-0.07,0.16,-0.16,0,,,,,5.5,2.5,-2.5,0,,,,,9.48637,0.00857,-0.00856
1,2,Radial Velocity,1599.6,1.1,-0.8,1.292,0.003,-0.003,0,,,,,,,,,,,,,0.0183,0.0001,-0.0001,0,,,,,,,,,0,M5.5 V,3081,51,-51,0,0.14,0.01,-0.01,0,0.12,0.01,-0.01,0,-0.07,0.16,-0.16,0,,,,,5.5,2.5,-2.5,0,,,,,9.48637,0.00857,-0.00856
1,2,Transit,2.616235,5E-06,-5E-06,0.0252,0.0005,-0.0005,0,1.09,0.04,-0.04,0,1.75,0.44,-0.45,0,7.3,2,-2,0,0,,,0,17.3,0.7,-0.7,0,568,6,-6,0,0,,3384,88,-88,0,0.32,0.01,-0.01,0,0.31,0.03,-0.02,0,-0.02,0.12,-0.12,0,4.89,0.05,-0.05,0,7.1,4.1,-4.9,0,13.3,1.1,-1.1,0,15.8095,0.0096,-0.0095
1,2,Radial Velocity,15.04,0.03,-0.03,0.081,0.002,-0.002,0,,,,,,,,,,,,,0,,,0,1.68,0.07,-0.07,0,317,3,-3,0,0,,3384,88,-88,0,0.32,0.01,-0.01,0,0.31,0.03,-0.02,0,-0.02,0.12,-0.12,0,4.89,0.05,-0.05,0,7.1,4.1,-4.9,0,13.3,1.1,-1.1,0,15.8095,0.0096,-0.0095
1,2,Radial Velocity,2.64977,0.00081,-0.00077,0.029,0.001,-0.001,0,,,,,,,,,,,,,0,,,0,,,,,,,,,0,M1,3722,68,-68,0,0.49,0.05,-0.05,0,0.5,0.05,-0.05,0,-0.16,0.09,-0.09,0,4.77,0.04,-0.04,0,,,,,,,,,18.1459,0.0165,-0.0165
1,2,Radial Velocity,13.74,0.016,-0.016,0.089,0.003,-0.003,0,,,,,,,,,,,,,0.049,0.052,-0.034,0,,,,,,,,,0,M1,3722,68,-68,0,0.49,0.05,-0.05,0,0.5,0.05,-0.05,0,-0.16,0.09,-0.09,0,4.77,0.04,-0.04,0,,,,,,,,,18.1459,0.0165,-0.0165
1,2,Radial Velocity,12.9394,0.0014,-0.0013,0.07879,0.00056,-0.00055,0,,,,,,,,,,,,,0.063,0.061,-0.043,0,,,,,,,,,0,,3719,21,-31,0,0.37,0.01,-0.01,0,0.39,0.01,-0.01,0,-0.362,0.087,-0.069,0,4.89,0.01,-0.01,0,8.047,3.958,-4.523,0,,,,,5.675773,0.0059099,-0.0059099
2,2,Radial Velocity,50.8,0.1,-0.26,0.2324,0.0092,-0.0099,0,2.63,1.22,-0.85,0,,,,,,,,,0.45,0.19,-0.22,0,,,,,309,34,-34,0,0,K7 V,4120,109,-109,0,0.68,0.14,-0.14,0,0.65,0.08,-0.08,0,0.24,0.1,-0.1,0,4.65,0.04,-0.04,0,12.4,5.2,-5.2,0,,,,,11.8893,0.0067,-0.0067
2,2,Radial Velocity,749.83,4.35,-3.63,1.4,0.055,-0.06,0,8.4,3.6,-2.5,0,,,,,,,,,0.105,0.11,-0.703,0,,,,,125,14,-14,0,0,K7 V,4120,109,-109,0,0.68,0.14,-0.14,0,0.65,0.08,-0.08,0,0.24,0.1,-0.1,0,4.65,0.04,-0.04,0,12.4,5.2,-5.2,0,,,,,11.8893,0.0067,-0.0067
1,2,Radial Velocity,17.478,0.062,-0.04,0.08,0.014,-0.004,0,,,,,,,,,,,,,0.08,0.19,-0.08,0,,,,,,,,,0,M3.5 V,3028,,,0,,,,,0.27,,,0,,,,,,,,,,,,,,,,,5.00671,0.0021,-0.0021
1,2,Radial Velocity,57.32,0.45,-0.48,0.176,0.03,-0.009,0,,,,,,,,,,,,,0.1,0.19,-0.1,0,,,,,,,,,0,M3.5 V,3028,,,0,,,,,0.27,,,0,,,,,,,,,,,,,,,,,5.00671,0.0021,-0.0021
1,2,Radial Velocity,38.142,0.007,-0.007,0.163,0.003,-0.003,0,,,,,,,,,,,,,0.17,0.05,-0.05,0,,,,,,,,,0,,,,,,,,,,0.4,0.02,-0.02,0,,,,,,,,,,,,,,,,,4.54939,0.00068,-0.00068
1,2,Radial Velocity,727.562,12.198,-12.198,1.165,0.023,-0.023,0,,,,,,,,,,,,,0.4,0.22,-0.22,0,,,,,,,,,0,,,,,,,,,,0.4,0.02,-0.02,0,,,,,,,,,,,,,,,,,4.54939,0.00068,-0.00068
1,2,Radial Velocity,9.262,0.001,-0.001,0.068,0.002,-0.002,0,,,,,,,,,,,,,0,,,0,7.95,0.2,-0.2,0,468,,,0,0,M1 V,3688,86,-86,0,0.47,0.09,-0.09,0,0.49,0.05,-0.05,0,-0.06,0.08,-0.08,0,4.78,,,0,2.88,3.85,-2.88,0,,,,,3.29,0.01,-0.01
1,2,Radial Velocity,21.789,0.004,-0.005,0.12,0.004,-0.004,0,,,,,,,,,,,,,,,,,2.56,0.2,-0.2,0,352,,,0,0,M1 V,3688,86,-86,0,0.47,0.09,-0.09,0,0.49,0.05,-0.05,0,-0.06,0.08,-0.08,0,4.78,,,0,2.88,3.85,-2.88,0,,,,,3.29,0.01,-0.01
1,2,Radial Velocity,3407,360,-190,4.13,0.29,-0.16,0,,,,,,,,,,,,,0.601,0.032,-0.031,0,,,,,,,,,0,,4780,50,-50,0,0.68,0.01,-0.01,0,0.81,0.02,-0.03,0,0.31,0.05,-0.05,0,,,,,6.5,5.9,-4.1,0,,,,,37.7647,0.0337,-0.0336
1,2,Radial Velocity,5584,7700,-2100,5.6,3.5,-1.4,0,,,,,,,,,,,,,0.39,0.23,-0.17,0,,,,,,,,,0,,5336.96,118.21,-91.85,0,0.84,0.04,-0.04,0,0.92,0.15,-0.08,0,0.051,0.028,-0.028,0,4.55,0.08,-0.07,0,,,,,2.1987,0.5164,-0.3972,0,92.3831,0.4851,-0.4802
1,2,Transit,4.301219,1.9E-05,-1.9E-05,0.0507,0.0007,-0.0007,0,13.922,1.188,-0.572,0,111.871,9.217,-9.217,0,0.23,0.04,-0.04,0,0.044,0.052,-0.052,0,,,,,1108,51,-32,0,0,,5295,100,-100,0,0.95,0.08,-0.04,0,0.94,0.04,-0.04,0,0.33,0.1,-0.1,0,4.46,0.06,-0.06,0,7.5,3.6,-3.6,0,,,,,347.85,2.226,-2.199
1,2,Radial Velocity,872.2,1.7,-1.7,1.752,0.025,-0.025,0,,,,,,,,,,,,,0.494,0.081,-0.081,0,,,,,,,,,0,,5295,100,-100,0,0.95,0.08,-0.04,0,0.94,0.04,-0.04,0,0.33,0.1,-0.1,0,4.46,0.06,-0.06,0,7.5,3.6,-3.6,0,,,,,347.85,2.226,-2.199
1,2,Transit,5.416081,1.6E-05,-1.6E-05,0.06112,0.00076,-0.00076,0,12.621,0.863,-0.863,0,256.17098,21.93027,-21.93027,0,0.7,0.16,-0.16,0,0.129,0.049,-0.049,0,269,39,-39,0,1128,40,-40,0,0,,5670,91,-91,0,1.04,0.07,-0.07,0,1.04,0.04,-0.04,0,0.18,0.064,-0.064,0,4.42,0.05,-0.05,0,4.3,2.3,-2.3,0,1.31,0.24,-0.24,0,642.884,13.94,-13.371
1,2,Radial Velocity,1422,14,-14,2.504,0.035,-0.035,0,,,,,,,,,,,,,0.083,,,1,0.16,0.02,-0.02,0,176,6,-6,0,0,,5670,91,-91,0,1.04,0.07,-0.07,0,1.04,0.04,-0.04,0,0.18,0.064,-0.064,0,4.42,0.05,-0.05,0,4.3,2.3,-2.3,0,1.31,0.24,-0.24,0,642.884,13.94,-13.371
1,2,Radial Velocity,778.09998,7.5,-7.5,1.81,0.07,-0.07,0,,,,,,,,,,,,,0.21,0.04,-0.04,0,,,,,,,,,0,,4745,71,-71,0,9.82,0.75,-0.75,0,3.21,1.28,-1.28,0,0.05,,,0,2.96,0.16,-0.16,0,,,,,,,,,217.107,3.172,-3.083
1,2,Radial Velocity,10.02244605,0.00139193,-0.00118299,0.09124,0.00376,-0.004054,0,,,,,,,,,,,,,0.454676,0.041246,-0.038305,0,,,,,,,,,0,,,,,,,,,,1.01,0.13,-0.13,0,,,,,,,,,,,,,,,,,70.0837,0.2478,-0.2462
1,2,Radial Velocity,77114.07157859,22860.7176416,-10271.15556332,35.747028,6.837728,-3.651502,0,,,,,8550.26928,1246.78599,-1029.92056,0,,,,,0.126319,0.097781,-0.079924,0,,,,,,,,,0,,,,,,,,,,1.01,0.13,-0.13,0,,,,,,,,,,,,,,,,,70.0837,0.2478,-0.2462
1,2,Transit,9.55237,0.00089,-0.00089,0.0907,0.001,-0.001,0,2.44,0.17,-0.17,0,12.6,3.2,-3.2,0,4.7,1.7,-1.7,0,0.093,0.11,-0.068,0,,,,,1153,25,-25,0,0,F5 V,6327,48,-48,0,1.3,0.06,-0.06,0,1.09,0.04,-0.04,0,-0.311,0.079,-0.079,0,4.25,0.04,-0.04,0,4.48,0.96,-0.96,0,,,,,109.353,0.691,-0.681
1,2,Transit,21.05704,0.00046,-0.00046,0.1536,0.0017,-0.0017,0,4.35,0.23,-0.23,0,15.2,3.7,-3.7,0,1.01,0.29,-0.29,0,0.22,0.15,-0.15,0,,,,,886,20,-20,0,0,F5 V,6327,48,-48,0,1.3,0.06,-0.06,0,1.09,0.04,-0.04,0,-0.311,0.079,-0.079,0,4.25,0.04,-0.04,0,4.48,0.96,-0.96,0,,,,,109.353,0.691,-0.681
2,2,Radial Velocity,48.056,0.057,-0.057,0.269,0.016,-0.016,0,,,,,,,,,,,,,0.05,0.17,-0.17,0,,,,,,,,,0,,5797,,,0,,,,,1.12,,,0,0.314,,,0,4.45,,,0,,,,,,,,,49.4156,0.116,-0.1154
2,2,Radial Velocity,18.3267,0.0022,-0.0024,0.1407,0.0018,-0.0019,0,,,,,,,,,,,,,0.34,0.13,-0.16,0,,,,,,,,,0,,5752.92,86.22,-86.22,0,1.17,0.03,-0.03,0,1.11,0.04,-0.04,0,0.296,0.058,-0.058,0,4.35,0.03,-0.03,0,,,,,,,,,49.4156,0.116,-0.1154
1,2,Radial Velocity,394.48123,0.6,-0.6,1.04,0.02,-0.02,0,,,,,,,,,,,,,0.13,0.02,-0.02,0,,,,,,,,,0,,5600,37,-37,0,1.05,0.02,-0.02,0,1.1,0.09,-0.09,0,0.26,,,0,4.44,0.03,-0.03,0,,,,,,,,,59.5175,0.1585,-0.1576
1,2,Radial Velocity,1624,23,-23,2.659,0.06,-0.06,0,,,,,,,,,,,,,0.239,0.031,-0.031,0,,,,,,,,,0,G5,5551,44,-44,0,,,,,0.95,0.04,-0.04,0,0.19,0.03,-0.03,0,,,,,,,,,,,,,59.5175,0.1585,-0.1576
1,2,Radial Velocity,7.8543,0.0009,-0.0009,0.079,0.001,-0.001,0,,,,,,,,,,,,,0.25,0.08,-0.08,0,,,,,,,,,0,G5 V,5783,62,-62,0,,,,,1.05,0.02,-0.02,0,0.1,0.05,-0.05,0,4.28,0.1,-0.1,0,7.3,1.2,-1.2,0,,,,,55.8716,0.2082,-0.2068
1,2,Radial Velocity,30.93,0.02,-0.02,0.196,0.003,-0.003,0,,,,,,,,,,,,,0.15,0.09,-0.09,0,,,,,,,,,0,G5 V,5783,62,-62,0,,,,,1.05,0.02,-0.02,0,0.1,0.05,-0.05,0,4.28,0.1,-0.1,0,7.3,1.2,-1.2,0,,,,,55.8716,0.2082,-0.2068
1,2,Transit,2.541,0.0005,-0.001,0.035,0.001,-0.001,0,2.05,0.12,-0.12,0,4.55,0.62,-0.62,0,2.9,0.75,-0.59,0,0.093,0.079,-0.064,0,735.49,29.39,-29.39,0,1371,14,-14,0,0,G,5732,50,-50,0,0.97,0.02,-0.02,0,1,0.06,-0.06,0,0.14,0.02,-0.02,0,4.46,0.05,-0.05,0,4,0.5,-0.5,0,,,,,106.307,0.724,-0.715
1,2,Radial Velocity,6.744,0.008,-0.009,0.068,0.001,-0.002,0,,,,,,,,,,,,,0.045,0.079,-0.038,0,199.9,8.1,-8.1,0,990,10,-10,0,0,G,5732,50,-50,0,0.97,0.02,-0.02,0,1,0.06,-0.06,0,0.14,0.02,-0.02,0,4.46,0.05,-0.05,0,4,0.5,-0.5,0,,,,,106.307,0.724,-0.715
1,2,Radial Velocity,1169.13201636,0.61380041,-0.39662896,2.147271,0.089402,-0.096226,0,,,,,2626.8024,262.73322,-246.3963,0,,,,,0.213617,0.004533,-0.002911,0,,,,,,,,,0,,,,,,,,,,0.96,0.12,-0.12,0,,,,,,,,,,,,,,,,,28.9571,0.0362,-0.0361
1,2,Radial Velocity,26472.44622716,5155.42268031,-4507.69327341,17.205919,2.206428,-2.098395,0,,,,,6085.555,994.43245,-856.34066,0,,,,,0.558246,0.027247,-0.027701,0,,,,,,,,,0,,,,,,,,,,0.96,0.12,-0.12,0,,,,,,,,,,,,,,,,,28.9571,0.0362,-0.0361
1,2,Radial Velocity,317.58638571,1.62422933,-1.43010284,1.021796,0.055745,-0.061568,0,,,,,,,,,,,,,0.279903,0.036192,-0.040608,0,,,,,,,,,0,,,,,,,,,,1.41,0.24,-0.24,0,,,,,,,,,,,,,,,,,36.18,0.0565,-0.0563
1,2,Radial Velocity,5429.93477336,452.06706771,-283.9196584,6.82814,0.512845,-0.489268,0,,,,,6268.96682,799.05782,-785.87926,0,,,,,0.164097,0.056822,-0.05569,0,,,,,,,,,0,,,,,,,,,,1.41,0.24,-0.24,0,,,,,,,,,,,,,,,,,36.18,0.0565,-0.0563
2,2,Radial Velocity,228.53731482,3.24097409,-3.78841539,0.922152,0.020151,-0.020907,0,,,,,,,,,,,,,0.168579,0.142433,-0.101845,0,,,,,,,,,0,,,,,,,,,,2.01,0.12,-0.12,0,,,,,,,,,,,,,,,,,155.121,0.638,-0.634
1,2,Radial Velocity,663.2,8.4,-7.4,1.24,0.04,-0.04,0,,,,,,,,,,,,,0.14,0.08,-0.08,0,,,,,,,,,0,K9 V,4462,145,-145,0,0.53,0.02,-0.02,0,0.58,0.05,-0.05,0,-0.24,0.06,-0.06,0,3.79,0.53,-0.53,0,4.3,4,-4,0,,,,,16.2817,0.0139,-0.014
1,2,Radial Velocity,1818,25,-22,2.44,0.07,-0.07,0,,,,,,,,,,,,,0.2,0.04,-0.04,0,,,,,,,,,0,K9 V,4462,145,-145,0,0.53,0.02,-0.02,0,0.58,0.05,-0.05,0,-0.24,0.06,-0.06,0,3.79,0.53,-0.53,0,4.3,4,-4,0,,,,,16.2817,0.0139,-0.014
1,2,Radial Velocity,493.7,1.8,-1.8,1.16,0.019,-0.019,0,,,,,,,,,,,,,0.144,0.032,-0.032,0,,,,,,,,,0,K0,5135,44,-44,0,,,,,0.85,0.03,-0.03,0,0.21,0.03,-0.03,0,,,,,,,,,,,,,21.0628,0.0285,-0.0284
1,2,Radial Velocity,10.49487691,0.00141012,-0.00166911,0.088127,0.003507,-0.003765,0,,,,,,,,,,,,,0.231551,0.197354,-0.137754,0,,,,,,,,,0,,,,,,,,,,0.83,0.1,-0.1,0,,,,,,,,,,,,,,,,,10.9816,0.0044,-0.0044
1,2,Radial Velocity,15319.22517076,7240.32595176,-3541.36456759,11.294908,3.400915,-1.844925,0,,,,,3299.58202,450.22609,-403.53596,0,,,,,0.211449,0.173366,-0.102364,0,,,,,,,,,0,,,,,,,,,,0.83,0.1,-0.1,0,,,,,,,,,,,,,,,,,10.9816,0.0044,-0.0044
2,2,Radial Velocity,670,11,-11,1.65,0.05,-0.05,0,,,,,,,,,,,,,0,,,0,,,,,,,,,0,,4819,54,-54,0,4.89,0.21,-0.21,0,0.83,0.24,-0.24,0,0.09,,,0,2.98,0.12,-0.12,0,,,,,,,,,123.245,0.588,-0.588
2,2,Radial Velocity,1945,26,-26,3.16,0.19,-0.19,0,,,,,,,,,,,,,0.041,0.047,-0.047,0,,,,,,,,,0,,5303,116.97,-94.09,0,2.01,0.1,-0.09,0,0.91,0.12,-0.11,0,0.1,0.1,-0.1,0,3.79,0.09,-0.07,0,,,,,0.1581,0.0405,-0.0282,0,33.5369,0.0428,-0.0428
2,2,Radial Velocity,37.91,0.041,-0.041,0.229,0.013,-0.013,0,,,,,,,,,,,,,0.3,0.17,-0.17,0,,,,,,,,,0,,5303,116.97,-94.09,0,2.01,0.1,-0.09,0,0.91,0.12,-0.11,0,0.1,0.1,-0.1,0,3.79,0.09,-0.07,0,,,,,0.1581,0.0405,-0.0282,0,33.5369,0.0428,-0.0428
1,2,Radial Velocity,4.36304899,0.0002459,-0.00041809,0.053918,0.002119,-0.002272,0,,,,,,,,,,,,,0.376428,0.110493,-0.253632,0,,,,,,,,,0,,,,,,,,,,1.1,0.13,-0.13,0,,,,,,,,,,,,,,,,,31.7627,0.1073,-0.1066
